"search-number","evaluation","exploration-probability*","exploration-radius*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"6","390","0.09","4.26","624033.2688515685","3","785381.8190303902","767512.6021777482"
"6","393","0.9400000000000001","6.13","464432.3615063385","3","785381.8190303902","767512.6021777482"
"6","396","0.1","3.0100000000000002","584240.1963702493","3","785381.8190303902","767512.6021777482"
"6","399","0.28","1.3900000000000001","489266.00602777535","3","785381.8190303902","767512.6021777482"
"6","402","0.11","4.1","589163.7845889514","3","785381.8190303902","767512.6021777482"
"6","405","0.17","7.96","531293.3906018777","3","785381.8190303902","767512.6021777482"
"6","408","0.13","9.88","552400.9252070728","3","785381.8190303902","767512.6021777482"
"6","411","0.03","6.7","766890.7377501838","3","785381.8190303902","767512.6021777482"
"6","414","0.09","6.19","614741.6402859796","3","785381.8190303902","767512.6021777482"
"6","417","0.1","4.01","588949.3639226462","3","785381.8190303902","767512.6021777482"
"6","420","0.04","3.96","713812.197530547","3","785381.8190303902","767512.6021777482"
"6","423","0.08","6.7","649178.8386060303","3","785381.8190303902","767512.6021777482"
"6","426","0.13","10.14","559842.64959832","3","785381.8190303902","767512.6021777482"
"6","429","0.1","7.48","602273.0981777662","3","785381.8190303902","767512.6021777482"
"6","432","0.13","6.7","557255.0895749491","3","785381.8190303902","767512.6021777482"
"6","435","0.04","4.9399999999999995","737119.0764669453","3","785381.8190303902","767512.6021777482"
"6","438","0.1","2.9299999999999997","583606.6831527028","3","785381.8190303902","767512.6021777482"
"6","441","0.07","4.08","654428.3281823028","3","785381.8190303902","767512.6021777482"
"6","444","0.09","3.96","617289.7562212617","3","785381.8190303902","767512.6021777482"
"6","447","0.15","1.69","526713.055630887","3","785381.8190303902","767512.6021777482"
"6","450","0.13","6.69","560768.2305483894","3","785381.8190303902","767512.6021777482"
"6","453","0.1","4.79","606428.1778510953","3","785381.8190303902","767512.6021777482"
"6","456","0.18","7.79","528169.3544342213","3","785381.8190303902","767512.6021777482"
"6","459","0.11","1.6600000000000001","588376.6459255887","3","785381.8190303902","767512.6021777482"
"6","462","0.22","10.700000000000001","507625.7290353886","3","785381.8190303902","767512.6021777482"
"6","465","0.02","4.79","715221.1013420158","3","785381.8190303902","767512.6021777482"
"6","468","0.27","6.7","499196.6860724849","3","785381.8190303902","767512.6021777482"
"6","471","0.15","3.96","551768.1141569922","3","785381.8190303902","767512.6021777482"
"6","474","0.12","5.53","580986.6907616787","3","785381.8190303902","767512.6021777482"
"6","477","0.09","8.780000000000001","625734.0760195516","3","785381.8190303902","767512.6021777482"
"6","480","0.06","6.22","698917.0526534625","3","785381.8190303902","767512.6021777482"
"6","483","0.06","4.73","700992.6680714614","3","785381.8190303902","767512.6021777482"
"6","486","0.09","9.25","624994.2577425009","3","785381.8190303902","767512.6021777482"
"6","489","0.1","2.17","570256.7635071534","3","785381.8190303902","767512.6021777482"
"6","492","0.04","4.01","717299.8257479697","3","785381.8190303902","767512.6021777482"
"6","495","0.08","6.0600000000000005","639315.3084647072","3","785381.8190303902","767512.6021777482"
"6","498","0.02","6.7","717834.1658306388","3","785381.8190303902","767512.6021777482"
"6","501","0.09","4.91","611157.61090582","3","785381.8190303902","767512.6021777482"
"6","504","0.04","6.22","752812.4175860643","3","785381.8190303902","767512.6021777482"
"6","507","0.11","8.3","582162.2565421007","3","785381.8190303902","767512.6021777482"
"6","510","0.09","8.59","614423.7564526008","3","785381.8190303902","767512.6021777482"
"6","513","0.06","8.79","702995.9967015809","3","785381.8190303902","767512.6021777482"
"6","516","0.11","5.57","582154.0689635639","3","785381.8190303902","767512.6021777482"
"6","519","0.13","3.96","562287.9767954495","3","785381.8190303902","767512.6021777482"
"6","522","0.09","3.14","594838.6575116677","3","785381.8190303902","767512.6021777482"
"6","525","0.05","8.129999999999999","735488.8665137416","3","785381.8190303902","767512.6021777482"
"6","528","0.03","4.140000000000001","722426.5574873901","3","785381.8190303902","767512.6021777482"
"6","531","0.12","6.7","572177.4268625296","3","785381.8190303902","767512.6021777482"
"6","534","0.67","4.140000000000001","470383.1469826155","3","785381.8190303902","767512.6021777482"
"6","537","0.07","6.71","663754.8625821971","3","785381.8190303902","767512.6021777482"
"6","540","0.02","9.9","762000.18490279","3","785381.8190303902","767512.6021777482"
"6","543","0.04","3.99","726401.8425038144","3","785381.8190303902","767512.6021777482"
"6","546","0.09","4.109999999999999","613569.7637900389","3","785381.8190303902","767512.6021777482"
"6","549","0.1","4.26","600384.0597404657","3","785381.8190303902","767512.6021777482"
"6","552","0.09","7.48","613144.1440686753","3","785381.8190303902","767512.6021777482"
"6","555","0.03","4.890000000000001","753199.7449392689","3","785381.8190303902","767512.6021777482"
"6","558","0.07","4.13","642694.371812826","3","785381.8190303902","767512.6021777482"
"6","561","0.03","1.4100000000000001","599101.7475438853","3","785381.8190303902","767512.6021777482"
"6","564","0.1","3.5","587227.0304012406","3","785381.8190303902","767512.6021777482"
"6","567","0.07","6.69","653262.8114270503","3","785381.8190303902","767512.6021777482"
"6","570","0.02","8.620000000000001","774884.4481304185","3","785381.8190303902","767512.6021777482"
"6","573","0.45","4.26","477237.73296307883","3","785381.8190303902","767512.6021777482"
"6","576","0.18","6.69","525921.149828367","3","785381.8190303902","767512.6021777482"
"7","3","0.9500000000000001","2.8600000000000003","456820.30554374977","3","456820.30554374977","457885.77632728184"
"7","6","0.86","4.1","465328.34946105554","3","465328.34946105554","464033.61483203934"
"7","9","0.01","1.1","161205.7649424294","3","465328.34946105554","464033.61483203934"
"7","12","0.5","10.83","474304.56435951794","3","474304.56435951794","473224.0493231049"
"7","15","0.18","11","520635.5116195168","3","520635.5116195168","524513.8170044776"
"7","18","0.7000000000000001","2.69","466650.6971735563","3","520635.5116195168","524513.8170044776"
"7","21","0.9","9.22","464703.1037446591","3","520635.5116195168","524513.8170044776"
"7","24","0.51","10.63","473187.3379305724","3","520635.5116195168","524513.8170044776"
"7","27","0.97","9","463614.77222159185","3","520635.5116195168","524513.8170044776"
"7","30","0","8.030000000000001","-438000","3","520635.5116195168","524513.8170044776"
"7","33","0.56","1.67","481063.53148135147","3","520635.5116195168","524513.8170044776"
"7","36","0.64","2.52","473174.62254240894","3","520635.5116195168","524513.8170044776"
"7","39","0.63","3.66","470927.046373077","3","520635.5116195168","524513.8170044776"
"7","42","0","9.370000000000001","-438000","3","520635.5116195168","524513.8170044776"
"7","45","0.15","6.64","545154.6193344016","3","545154.6193344016","544932.5603960452"
"7","48","0.63","2.5","474157.01583559747","3","545154.6193344016","544932.5603960452"
"7","51","0.65","2.06","476625.8981373431","3","545154.6193344016","544932.5603960452"
"7","54","0.8","10.98","465972.0518993362","3","545154.6193344016","544932.5603960452"
"7","57","0.6","7.37","470751.78262899694","3","545154.6193344016","544932.5603960452"
"7","60","0.45","8.45","475297.1845831902","3","545154.6193344016","544932.5603960452"
"7","63","0.67","5.76","469032.8488905901","3","545154.6193344016","544932.5603960452"
"7","66","0.04","2.85","663571.4762573726","3","663571.4762573726","690445.1745850242"
"7","69","0.26","6.75","504738.909656509","3","663571.4762573726","690445.1745850242"
"7","72","0.91","8.100000000000001","465671.23320565425","3","663571.4762573726","690445.1745850242"
"7","75","0.72","5.76","467766.16316055803","3","663571.4762573726","690445.1745850242"
"7","78","0.45","1.63","489823.5886280544","3","663571.4762573726","690445.1745850242"
"7","81","0.56","9.16","471133.0545922473","3","663571.4762573726","690445.1745850242"
"7","84","0.38","9.13","481365.02710769325","3","663571.4762573726","690445.1745850242"
"7","87","0.92","4.85","462689.8364507055","3","663571.4762573726","690445.1745850242"
"7","90","0.08","4.27","631258.6103950286","3","663571.4762573726","690445.1745850242"
"7","93","0.96","3.17","457980.1192420838","3","663571.4762573726","690445.1745850242"
"7","96","0.5700000000000001","9.07","470754.3894429851","3","663571.4762573726","690445.1745850242"
"7","99","0.15","1.87","536516.9461552509","3","663571.4762573726","690445.1745850242"
"7","102","0.54","8.36","472781.42099086073","3","663571.4762573726","690445.1745850242"
"7","105","0.09","1.73","609978.1475219564","3","663571.4762573726","690445.1745850242"
"7","108","0.7000000000000001","1.29","475654.61823618104","3","663571.4762573726","690445.1745850242"
"7","111","0.02","5.39","715403.6496983566","3","715403.6496983566","716516.4428345691"
"7","114","0.47000000000000003","5.19","478888.13075394556","3","715403.6496983566","716516.4428345691"
"7","117","0.54","10.46","472245.10230553435","3","715403.6496983566","716516.4428345691"
"7","120","0.71","3.62","467665.05748167407","3","715403.6496983566","716516.4428345691"
"7","123","0.14","7.93","561214.2589128456","3","715403.6496983566","716516.4428345691"
"7","126","0.34","9.18","485512.79710214096","3","715403.6496983566","716516.4428345691"
"7","129","0.87","4.54","463804.9724925678","3","715403.6496983566","716516.4428345691"
"7","132","0.38","6.13","482174.16876028496","3","715403.6496983566","716516.4428345691"
"7","135","0.13","5.14","578052.5370887882","3","715403.6496983566","716516.4428345691"
"7","138","0.45","3.9","477600.73058434407","3","715403.6496983566","716516.4428345691"
"7","141","0.93","1.4","458521.0525688709","3","715403.6496983566","716516.4428345691"
"7","144","0.5","1","486585.64164006856","3","715403.6496983566","716516.4428345691"
"7","147","0.75","4.13","466408.30187422765","3","715403.6496983566","716516.4428345691"
"7","150","0.81","9.36","466053.8602225099","3","715403.6496983566","716516.4428345691"
"7","153","0.09","6.64","613011.2736481462","3","715403.6496983566","716516.4428345691"
"7","156","0.15","1.73","543722.3899863951","3","715403.6496983566","716516.4428345691"
"7","159","0.12","5.14","567919.0968097931","3","715403.6496983566","716516.4428345691"
"7","162","0.12","1.73","549299.3730735494","3","715403.6496983566","716516.4428345691"
"7","165","0.53","10.63","472048.34502604045","3","715403.6496983566","716516.4428345691"
"7","168","0.04","10.53","753935.2851922376","3","753935.2851922376","758373.1099833646"
"7","171","0.41000000000000003","3.35","478741.76321638824","3","753935.2851922376","758373.1099833646"
"7","174","0.08","1.87","638946.498919601","3","753935.2851922376","758373.1099833646"
"7","177","0","4.27","-438000","3","753935.2851922376","758373.1099833646"
"7","180","0.26","10.57","496726.82220417494","3","753935.2851922376","758373.1099833646"
"7","183","0.18","6.5200000000000005","531542.6124548026","3","753935.2851922376","758373.1099833646"
"7","186","0.09","6.23","607763.4922473206","3","753935.2851922376","758373.1099833646"
"7","189","0.25","1.73","503043.2693428753","3","753935.2851922376","758373.1099833646"
"7","192","1","2.85","457354.74465485645","3","753935.2851922376","758373.1099833646"
"7","195","0.64","1.67","481376.9194664071","3","753935.2851922376","758373.1099833646"
"7","198","0.29","1.73","496522.5657619084","3","753935.2851922376","758373.1099833646"
"7","201","0.09","11","628113.6662449284","3","753935.2851922376","758373.1099833646"
"7","204","0.15","6.32","539580.3162307403","3","753935.2851922376","758373.1099833646"
"7","207","0.1","4.27","589709.8362051357","3","753935.2851922376","758373.1099833646"
"7","210","0.32","9.18","488175.8290390175","3","753935.2851922376","758373.1099833646"
"7","213","0.45","6.7700000000000005","478912.6257893897","3","753935.2851922376","758373.1099833646"
"7","216","0.26","3.9","501551.65542078315","3","753935.2851922376","758373.1099833646"
"7","219","0.53","1","477336.65846188","3","753935.2851922376","758373.1099833646"
"7","222","0.81","9.35","466117.62865261204","3","753935.2851922376","758373.1099833646"
"7","225","0.26","9.16","496524.8578084784","3","753935.2851922376","758373.1099833646"
"7","228","0.45","6.34","477726.51472368324","3","753935.2851922376","758373.1099833646"
"7","231","0","2.5","-438000","3","753935.2851922376","758373.1099833646"
"7","234","0.54","3.87","477082.96704157395","3","753935.2851922376","758373.1099833646"
"7","237","0.71","8.61","466603.3351876149","3","753935.2851922376","758373.1099833646"
"7","240","0.45","5.18","479656.2035899108","3","753935.2851922376","758373.1099833646"
"7","243","0.02","4.109999999999999","670490.474845451","3","753935.2851922376","758373.1099833646"
"7","246","0.5700000000000001","9","469970.93452217494","3","753935.2851922376","758373.1099833646"
"7","249","0.15","10.16","539653.1313408642","3","753935.2851922376","758373.1099833646"
"7","252","0.04","9.38","755546.4114657297","3","755546.4114657297","753459.0540551518"
"7","255","0.26","5.48","504818.0011169908","3","755546.4114657297","753459.0540551518"
"7","258","0.6","8.879999999999999","471904.26597903","3","755546.4114657297","753459.0540551518"
"7","261","0.24","1","510949.1543611063","3","755546.4114657297","753459.0540551518"
"7","264","0.08","10.16","624691.5805954592","3","755546.4114657297","753459.0540551518"
"7","267","0.14","11","546405.644743824","3","755546.4114657297","753459.0540551518"
"7","270","0.25","4.27","508553.33521469246","3","755546.4114657297","753459.0540551518"
"7","273","0.56","6.13","474416.31854773517","3","755546.4114657297","753459.0540551518"
"7","276","0.75","1.7000000000000002","467048.74374900636","3","755546.4114657297","753459.0540551518"
"7","279","0.09","10.5","609406.6836826171","3","755546.4114657297","753459.0540551518"
"7","282","0.51","4.28","475145.2916060574","3","755546.4114657297","753459.0540551518"
"7","285","0.02","10.63","746172.2970440835","3","755546.4114657297","753459.0540551518"
"7","288","0.14","1.87","542133.8014452163","3","755546.4114657297","753459.0540551518"
"7","291","0.04","4.109999999999999","729700.2166707949","3","755546.4114657297","753459.0540551518"
"7","294","0.14","6.32","550834.0065847147","3","755546.4114657297","753459.0540551518"
"7","297","0.08","5.59","642320.0922232704","3","755546.4114657297","753459.0540551518"
"7","300","0.14","6.54","556406.6101595797","3","755546.4114657297","753459.0540551518"
"7","303","0.17","7.95","529160.3930696385","3","755546.4114657297","753459.0540551518"
"7","306","0.32","8.86","487631.13508426334","3","755546.4114657297","753459.0540551518"
"7","309","0.09","1.87","626069.8930886152","3","755546.4114657297","753459.0540551518"
"7","312","0.09","6.66","624094.6075284692","3","755546.4114657297","753459.0540551518"
"7","315","0.09","4.109999999999999","614756.6039081552","3","755546.4114657297","753459.0540551518"
"7","318","0.02","6.64","736370.53476698","3","755546.4114657297","753459.0540551518"
"7","321","0.04","10.98","750163.1365144941","3","755546.4114657297","753459.0540551518"
"7","324","0.09","9.56","609349.0938692057","3","755546.4114657297","753459.0540551518"
"7","327","0.08","6.64","631050.0346726392","3","755546.4114657297","753459.0540551518"
"7","330","0.54","1.87","474882.2138225669","3","755546.4114657297","753459.0540551518"
"7","333","0.08","1.71","625596.7710804235","3","755546.4114657297","753459.0540551518"
"7","336","0.06","4.29","680234.8660884566","3","755546.4114657297","753459.0540551518"
"7","339","0.41000000000000003","1.73","488206.51148155145","3","755546.4114657297","753459.0540551518"
"7","342","0.15","8.120000000000001","544764.3725026194","3","755546.4114657297","753459.0540551518"
"7","345","0.29","1.78","501461.8643835093","3","755546.4114657297","753459.0540551518"
"7","348","0.08","2.31","627857.895000518","3","755546.4114657297","753459.0540551518"
"7","351","0.03","1.73","647551.8034200965","3","755546.4114657297","753459.0540551518"
"7","354","0.09","2.8200000000000003","614399.6045756817","3","755546.4114657297","753459.0540551518"
"7","357","0.04","6.65","745888.6265666395","3","755546.4114657297","753459.0540551518"
"7","360","0.29","9.39","493531.9599372751","3","755546.4114657297","753459.0540551518"
"7","363","0.64","6.23","471498.9135325789","3","755546.4114657297","753459.0540551518"
"7","366","0.09","10.36","606018.8906358819","3","755546.4114657297","753459.0540551518"
"7","369","0.04","1.69","639914.156597068","3","755546.4114657297","753459.0540551518"
"7","372","0.09","5.88","625500.536541062","3","755546.4114657297","753459.0540551518"
"7","375","0.06","9.41","673718.1027802093","3","755546.4114657297","753459.0540551518"
"7","378","0.14","4.27","547685.922550117","3","755546.4114657297","753459.0540551518"
"7","381","0.08","6.32","639359.444819173","3","755546.4114657297","753459.0540551518"
"7","384","0.03","9.38","768743.7921823645","3","768743.7921823645","778195.0504270172"
"7","387","0.04","1.73","630813.8324242341","3","768743.7921823645","778195.0504270172"
"7","390","0.09","5.59","614814.8673136828","3","768743.7921823645","778195.0504270172"
"7","393","0.09","3.95","609130.7540949545","3","768743.7921823645","778195.0504270172"
"7","396","0.04","9.4","766214.762701354","3","768743.7921823645","778195.0504270172"
"7","399","0.75","9.38","467357.13299209066","3","768743.7921823645","778195.0504270172"
"7","402","0.06","7.94","695344.2881981757","3","768743.7921823645","778195.0504270172"
"7","405","0.04","2.9000000000000004","691935.8254738484","3","768743.7921823645","778195.0504270172"
"7","408","0.25","11","500595.6994024599","3","768743.7921823645","778195.0504270172"
"7","411","0.64","8.4","469700.1923897476","3","768743.7921823645","778195.0504270172"
"7","414","0.09","4.08","605920.3612444171","3","768743.7921823645","778195.0504270172"
"7","417","0.04","6.67","742445.5639899471","3","768743.7921823645","778195.0504270172"
"7","420","0.07","9.25","661236.1526873434","3","768743.7921823645","778195.0504270172"
"7","423","0.09","10.16","616536.4223623651","3","768743.7921823645","778195.0504270172"
"7","426","0.67","9.38","468081.75968742603","3","768743.7921823645","778195.0504270172"
"7","429","0.04","10.790000000000001","772242.3686307151","3","772242.3686307151","761375.2432089775"
"7","432","0.08","9.38","640149.429796829","3","772242.3686307151","761375.2432089775"
"7","435","0.04","10.16","773782.411754233","3","773782.411754233","755954.2974827312"
"7","438","0.09","9.72","618991.9326029377","3","773782.411754233","755954.2974827312"
"7","441","0.04","10.61","765859.3598771095","3","773782.411754233","755954.2974827312"
"7","444","0.14","5.79","542084.1243884536","3","773782.411754233","755954.2974827312"
"7","447","0.06","6.66","693130.8090876384","3","773782.411754233","755954.2974827312"
"7","450","0.02","9.28","761256.7458973052","3","773782.411754233","755954.2974827312"
"7","453","0.04","9.41","751261.4427556879","3","773782.411754233","755954.2974827312"
"7","456","0.49","8.46","475098.5928800831","3","773782.411754233","755954.2974827312"
"7","459","0.13","6.64","560973.3249186759","3","773782.411754233","755954.2974827312"
"7","462","0.11","1.87","578943.6170669334","3","773782.411754233","755954.2974827312"
"7","465","0.04","4.28","730213.3953475053","3","773782.411754233","755954.2974827312"
"7","468","0.22","10.61","511176.4299347317","3","773782.411754233","755954.2974827312"
"7","471","0.06","6.32","697877.9837684582","3","773782.411754233","755954.2974827312"
"7","474","0.02","9.38","746721.9947335437","3","773782.411754233","755954.2974827312"
"7","477","0.04","9.28","762434.6132810279","3","773782.411754233","755954.2974827312"
"7","480","0.03","10.18","770466.9686540617","3","773782.411754233","755954.2974827312"
"7","483","0.04","1.75","662341.6997048875","3","773782.411754233","755954.2974827312"
"7","486","0.07","10.76","651345.12448346","3","773782.411754233","755954.2974827312"
"7","489","0.04","10.700000000000001","766515.2721735301","3","773782.411754233","755954.2974827312"
"7","492","0.04","6.14","748046.9221595781","3","773782.411754233","755954.2974827312"
"7","495","1","9.38","463493.63752980996","3","773782.411754233","755954.2974827312"
"7","498","0.01","9.38","592828.0952626808","3","773782.411754233","755954.2974827312"
"7","501","0.05","6.67","715446.7530439758","3","773782.411754233","755954.2974827312"
"7","504","0.07","9.38","668246.8318592922","3","773782.411754233","755954.2974827312"
"7","507","0.11","4.27","567752.2294643734","3","773782.411754233","755954.2974827312"
"7","510","0.67","9.25","469837.88985228934","3","773782.411754233","755954.2974827312"
"7","513","0.24","11","504273.758020666","3","773782.411754233","755954.2974827312"
"7","516","0.03","10.53","783850.2121299569","3","783850.2121299569","777001.084143328"
"7","519","0.04","9.35","764906.9818600627","3","783850.2121299569","777001.084143328"
"7","522","0.03","10.82","777817.9945536008","3","783850.2121299569","777001.084143328"
"7","525","0.07","9.4","665791.123313671","3","783850.2121299569","777001.084143328"
"7","528","0.03","9.25","773836.0368260979","3","783850.2121299569","777001.084143328"
"7","531","0.08","10.96","630001.2394752627","3","783850.2121299569","777001.084143328"
"7","534","0.06","9.46","700205.5343449215","3","783850.2121299569","777001.084143328"
"7","537","0.6","9.38","470017.14666280383","3","783850.2121299569","777001.084143328"
"7","540","0.04","10.23","754250.3421453602","3","783850.2121299569","777001.084143328"
"7","543","0.04","6.22","752451.8016589875","3","783850.2121299569","777001.084143328"
"7","546","0.86","9.370000000000001","464399.5213779875","3","783850.2121299569","777001.084143328"
"7","549","0.75","6.66","468475.26313024975","3","783850.2121299569","777001.084143328"
"7","552","0.04","9.49","764811.9817347858","3","783850.2121299569","777001.084143328"
"7","555","0.07","6.32","647597.2311258749","3","783850.2121299569","777001.084143328"
"8","3","0.97","4.35","459271.0429723978","3","459271.0429723978","460663.0570407972"
"8","6","0.84","6.34","465362.47804802423","3","465362.47804802423","466346.4528813582"
"8","9","0.3","5.33","494988.66241674003","3","494988.66241674003","495758.19306164264"
"8","12","0.43","3.46","478573.67651207984","3","494988.66241674003","495758.19306164264"
"8","15","0.8300000000000001","6.69","467107.0747097615","3","494988.66241674003","495758.19306164264"
"8","18","0.97","7.17","462478.83576361317","3","494988.66241674003","495758.19306164264"
"8","21","0.8","3.93","465312.8720655565","3","494988.66241674003","495758.19306164264"
"8","24","0.41000000000000003","7.7","481966.4520423194","3","494988.66241674003","495758.19306164264"
"8","27","0.99","2.56","457648.791348756","3","494988.66241674003","495758.19306164264"
"8","30","0.8200000000000001","3.21","468818.3023076866","3","494988.66241674003","495758.19306164264"
"8","33","0.81","4.640000000000001","466685.523875785","3","494988.66241674003","495758.19306164264"
"8","36","0.18","3.06","527660.1607288594","3","527660.1607288594","522696.469348437"
"8","39","0.46","10.81","476236.1707043767","3","527660.1607288594","522696.469348437"
"8","42","0.19","9.28","518726.76587416296","3","527660.1607288594","522696.469348437"
"8","45","0.05","10.290000000000001","724007.4524904598","3","724007.4524904598","736841.7169244292"
"8","48","0.89","10.99","465525.752736571","3","724007.4524904598","736841.7169244292"
"8","51","0.48","5.65","477395.6563827404","3","724007.4524904598","736841.7169244292"
"8","54","0.55","3.25","473212.69530747895","3","724007.4524904598","736841.7169244292"
"8","57","0.74","4.1899999999999995","466627.42450175347","3","724007.4524904598","736841.7169244292"
"8","60","0.91","7.95","464857.4534285912","3","724007.4524904598","736841.7169244292"
"8","63","0.56","6.22","474119.9085605312","3","724007.4524904598","736841.7169244292"
"8","66","0.9500000000000001","6.59","463891.4017479957","3","724007.4524904598","736841.7169244292"
"8","69","0.56","4.5600000000000005","470519.6427157202","3","724007.4524904598","736841.7169244292"
"8","72","0.04","1.28","650962.6955274444","3","724007.4524904598","736841.7169244292"
"8","75","0.07","3.79","640810.4628759268","3","724007.4524904598","736841.7169244292"
"8","78","0.88","3.0100000000000002","463917.22481490945","3","724007.4524904598","736841.7169244292"
"8","81","0.66","5.7700000000000005","470901.7715940445","3","724007.4524904598","736841.7169244292"
"8","84","0.86","6.25","466415.350782007","3","724007.4524904598","736841.7169244292"
"8","87","0.79","10.6","464873.65451059723","3","724007.4524904598","736841.7169244292"
"8","90","0.5700000000000001","6.92","473120.1866780064","3","724007.4524904598","736841.7169244292"
"8","93","0.9","3.91","462331.65170611657","3","724007.4524904598","736841.7169244292"
"8","96","0.56","6.5600000000000005","473842.6430669737","3","724007.4524904598","736841.7169244292"
"8","99","0.15","5.64","547150.3045620052","3","724007.4524904598","736841.7169244292"
"8","102","0.97","3.7800000000000002","459705.1279493035","3","724007.4524904598","736841.7169244292"
"8","105","0.73","1.57","473231.6452520758","3","724007.4524904598","736841.7169244292"
"8","108","0.26","9.91","501422.6959411862","3","724007.4524904598","736841.7169244292"
"8","111","0.19","4.71","522775.79724377923","3","724007.4524904598","736841.7169244292"
"8","114","0.93","8.52","463662.40408669115","3","724007.4524904598","736841.7169244292"
"8","117","0.89","9.870000000000001","463751.5647478155","3","724007.4524904598","736841.7169244292"
"8","120","0.98","8.34","462892.6793297007","3","724007.4524904598","736841.7169244292"
"8","123","0.56","2.9299999999999997","476754.83404091373","3","724007.4524904598","736841.7169244292"
"8","126","0.79","8.52","466999.21541236696","3","724007.4524904598","736841.7169244292"
"8","129","0.3","6.25","497266.8213325571","3","724007.4524904598","736841.7169244292"
"8","132","0.55","1.99","468020.8695062625","3","724007.4524904598","736841.7169244292"
"8","135","0.4","9.47","481593.19155553536","3","724007.4524904598","736841.7169244292"
"8","138","0.74","9.92","467241.7806678572","3","724007.4524904598","736841.7169244292"
"8","141","0.9500000000000001","4.3100000000000005","461946.1888298074","3","724007.4524904598","736841.7169244292"
"8","144","0.2","8.76","516293.4130333522","3","724007.4524904598","736841.7169244292"
"8","147","0.76","10.91","465797.929535798","3","724007.4524904598","736841.7169244292"
"8","150","0.67","6.3100000000000005","470571.64587989426","3","724007.4524904598","736841.7169244292"
"8","153","0.05","3.86","696685.4079570397","3","724007.4524904598","736841.7169244292"
"8","156","0.07","10.36","680610.5050996259","3","724007.4524904598","736841.7169244292"
"8","159","0.2","3.79","514118.57108284225","3","724007.4524904598","736841.7169244292"
"8","162","0.07","8.76","675614.1012341705","3","724007.4524904598","736841.7169244292"
"8","165","0.55","2.9299999999999997","478247.56122363405","3","724007.4524904598","736841.7169244292"
"8","168","0.56","3.25","472887.02057774685","3","724007.4524904598","736841.7169244292"
"8","171","0.4","10.43","479613.8319440249","3","724007.4524904598","736841.7169244292"
"8","174","0.52","9","473585.9549753233","3","724007.4524904598","736841.7169244292"
"8","177","0.26","3.6","502650.18710283755","3","724007.4524904598","736841.7169244292"
"8","180","1","9.72","463262.44918713724","3","724007.4524904598","736841.7169244292"
"8","183","0.17","4.71","534994.7497930613","3","724007.4524904598","736841.7169244292"
"8","186","0.44","10.81","477672.9119805964","3","724007.4524904598","736841.7169244292"
"8","189","0.81","10.16","465555.1138195657","3","724007.4524904598","736841.7169244292"
"8","192","0.5700000000000001","4.359999999999999","471915.2849403918","3","724007.4524904598","736841.7169244292"
"8","195","0.28","4.92","498703.72341602464","3","724007.4524904598","736841.7169244292"
"8","198","0.41000000000000003","3.46","482758.8587090697","3","724007.4524904598","736841.7169244292"
"8","201","0.6","6.22","471565.9775029174","3","724007.4524904598","736841.7169244292"
"8","204","0.31","6.25","493659.8819496308","3","724007.4524904598","736841.7169244292"
"8","207","0.43","6.2","480712.6025285544","3","724007.4524904598","736841.7169244292"
"8","210","0.9500000000000001","9.15","463380.4327928724","3","724007.4524904598","736841.7169244292"
"8","213","0.26","5.33","499424.02368694387","3","724007.4524904598","736841.7169244292"
"8","216","0.18","7.87","524478.0857379161","3","724007.4524904598","736841.7169244292"
"8","219","0.55","8.969999999999999","472587.1291735233","3","724007.4524904598","736841.7169244292"
"8","222","0.74","2.31","464177.40416912135","3","724007.4524904598","736841.7169244292"
"8","225","0.45","10.81","476568.06595677155","3","724007.4524904598","736841.7169244292"
"8","228","0.34","5.3","487771.06346630125","3","724007.4524904598","736841.7169244292"
"8","231","0.15","7.7","545569.0472099026","3","724007.4524904598","736841.7169244292"
"8","234","0.15","1.27","544497.436248683","3","724007.4524904598","736841.7169244292"
"8","237","0.5700000000000001","4.5600000000000005","472573.0735287429","3","724007.4524904598","736841.7169244292"
"8","240","0.11","5.64","591222.0197350414","3","724007.4524904598","736841.7169244292"
"8","243","0.53","7.0600000000000005","474343.7348404624","3","724007.4524904598","736841.7169244292"
"8","246","0.9","4.1899999999999995","464153.96252411","3","724007.4524904598","736841.7169244292"
"8","249","0.18","1.49","531312.3391593818","3","724007.4524904598","736841.7169244292"
"8","252","0.8200000000000001","5.62","467684.37563498406","3","724007.4524904598","736841.7169244292"
"8","255","0.33","10.81","488998.63971802377","3","724007.4524904598","736841.7169244292"
"8","258","0.19","10.59","519657.3181100751","3","724007.4524904598","736841.7169244292"
"8","261","0.24","3.79","509222.6141167136","3","724007.4524904598","736841.7169244292"
"8","264","0.24","1.48","494244.5815967734","3","724007.4524904598","736841.7169244292"
"8","267","0.18","3.97","525879.7788690183","3","724007.4524904598","736841.7169244292"
"8","270","0.07","8.79","674877.7759777755","3","724007.4524904598","736841.7169244292"
"8","273","0.07","8.83","664725.2368272032","3","724007.4524904598","736841.7169244292"
"8","276","0.15","8.76","539716.415190772","3","724007.4524904598","736841.7169244292"
"8","279","0.07","1.27","625704.9471966965","3","724007.4524904598","736841.7169244292"
"8","282","0.18","10.450000000000001","529804.7199947281","3","724007.4524904598","736841.7169244292"
"8","285","0.04","3.15","716516.1659242121","3","724007.4524904598","736841.7169244292"
